,Id,Student_id,Professor_id,Area,Title
4307,4308,271,58,Grid Computing,Grid Computing 43
4308,4309,9012,200,Autonomus Multi-Robot,Autonomus Multi-Robot 73
4309,4310,7783,40,Human Computer Interaction,Human Computer Interaction 72
4310,4311,517,80,Algorithms Analysis,Algorithms Analysis 80
4311,4312,7181,50,Semantic Web,Semantic Web 39
4312,4313,5373,28,Animation,Animation 65
4313,4314,9098,24,Containers,Containers 63
4314,4315,1711,22,NLP,NLP 70
4315,4316,1712,21,NLP,NLP 29
4316,4317,3915,56,Autonomus Multi-Robot,Autonomus Multi-Robot 10
4317,4318,9035,62,Autonomus Multi-Robot,Autonomus Multi-Robot 71
4318,4319,8434,127,Operating Systems,Operating Systems 3
4319,4320,460,56,Autonomous Robotics,Autonomous Robotics 77
4320,4321,8287,59,Algorithms Analysis,Algorithms Analysis 46
4321,4322,3361,121,Artifficial Intelligence,Artifficial Intelligence 7
4322,4323,324,68,Semantic Web,Semantic Web 52
4323,4324,3114,113,Drivers,Drivers 51
4324,4325,6084,83,CPU Analysis,CPU Analysis 11
4325,4326,2535,32,CPU Analysis,CPU Analysis 52
4326,4327,9902,155,Semantic Web,Semantic Web 45
4327,4328,7109,18,Compilers,Compilers 32
4328,4329,8261,22,NLP,NLP 98
4329,4330,431,30,Animation,Animation 36
4330,4331,6851,143,CPU Analysis,CPU Analysis 37
4331,4332,4645,150,NLP,NLP 40
4332,4333,8509,37,Memory Analysis,Memory Analysis 11
4333,4334,5749,66,Autonomous Robotics,Autonomous Robotics 98
4334,4335,7509,101,NLP,NLP 98
4335,4336,2081,112,Autonomous Robotics,Autonomous Robotics 6
4336,4337,533,180,Autonomus Multi-Robot,Autonomus Multi-Robot 93
4337,4338,7598,147,Artifficial Intelligence,Artifficial Intelligence 32
4338,4339,6004,107,CPU Analysis,CPU Analysis 81
4339,4340,8643,68,NLP,NLP 47
4340,4341,1757,191,Modelling,Modelling 24
4341,4342,7776,171,Autonomous Robotics,Autonomous Robotics 82
4342,4343,6846,90,Security,Security 25
4343,4344,8425,174,Autonomous Robotics,Autonomous Robotics 76
4344,4345,1968,68,Semantic Web,Semantic Web 45
4345,4346,6973,16,Grid Computing,Grid Computing 75
4346,4347,686,177,Drivers,Drivers 8
4347,4348,5746,41,Animation,Animation 90
4348,4349,3364,2,Artifficial Intelligence,Artifficial Intelligence 21
4349,4350,3619,125,CPU Analysis,CPU Analysis 88
4350,4351,6160,159,Memory Analysis,Memory Analysis 31
4351,4352,8718,98,Semantic Web,Semantic Web 29
4352,4353,6490,74,Artifficial Intelligence,Artifficial Intelligence 14
4353,4354,3162,125,CPU Analysis,CPU Analysis 10
4354,4355,8107,107,Memory Analysis,Memory Analysis 11
4355,4356,2439,146,Compilers,Compilers 68
4356,4357,7319,80,Artifficial Intelligence,Artifficial Intelligence 87
4357,4358,2775,112,Autonomus Multi-Robot,Autonomus Multi-Robot 3
4358,4359,3471,172,Artifficial Intelligence,Artifficial Intelligence 83
4359,4360,6089,20,Animation,Animation 14
4360,4361,4018,76,Artifficial Intelligence,Artifficial Intelligence 54
4361,4362,2612,190,NLP,NLP 100
4362,4363,1946,117,Grid Computing,Grid Computing 33
4363,4364,2382,23,Operating Systems,Operating Systems 1
4364,4365,3323,90,Compilers,Compilers 29
4365,4366,9214,11,Grid Computing,Grid Computing 47
4366,4367,2287,19,Animation,Animation 71
4367,4368,4753,157,Semantic Web,Semantic Web 20
4368,4369,841,66,Autonomous Robotics,Autonomous Robotics 18
4369,4370,9736,94,Human Computer Interaction,Human Computer Interaction 84
4370,4371,5860,66,Autonomus Multi-Robot,Autonomus Multi-Robot 80
4371,4372,8013,71,Algorithms Analysis,Algorithms Analysis 33
4372,4373,3306,170,Memory Analysis,Memory Analysis 97
4373,4374,9583,165,Containers,Containers 29
4374,4375,7502,115,Unity Games,Unity Games 32
4375,4376,9507,182,Semantic Web,Semantic Web 21
4376,4377,396,87,Semantic Web,Semantic Web 45
4377,4378,1852,157,Human Computer Interaction,Human Computer Interaction 76
4378,4379,8247,169,Autonomous Robotics,Autonomous Robotics 90
4379,4380,185,49,Animation,Animation 38
4380,4381,3679,139,Human Computer Interaction,Human Computer Interaction 89
4381,4382,4476,121,Algorithms Analysis,Algorithms Analysis 76
4382,4383,9566,83,CPU Analysis,CPU Analysis 89
4383,4384,948,79,Algorithms Analysis,Algorithms Analysis 7
4384,4385,3879,115,Unity Games,Unity Games 40
4385,4386,1226,168,Operating Systems,Operating Systems 67
4386,4387,7205,57,Cluster Computing,Cluster Computing 53
4387,4388,1117,5,Machine Learning,Machine Learning 63
4388,4389,6956,193,Drivers,Drivers 63
4389,4390,4218,61,Algorithms Analysis,Algorithms Analysis 51
4390,4391,2135,183,Machine Learning,Machine Learning 65
4391,4392,55,15,Modelling,Modelling 72
4392,4393,5392,70,Big Data,Big Data 15
4393,4394,9817,17,Cluster Computing,Cluster Computing 98
4394,4395,2666,125,Memory Analysis,Memory Analysis 57
4395,4396,6817,171,Autonomus Multi-Robot,Autonomus Multi-Robot 65
4396,4397,714,185,Unity Games,Unity Games 5
4397,4398,9385,160,Drivers,Drivers 28
4398,4399,7769,18,Drivers,Drivers 62
4399,4400,9934,113,Security,Security 17
4400,4401,7851,75,Compilers,Compilers 84
4401,4402,5078,129,Containers,Containers 62
4402,4403,6424,156,Semantic Web,Semantic Web 50
4403,4404,4038,160,Compilers,Compilers 76
4404,4405,6922,58,Big Data,Big Data 36
4405,4406,232,87,Semantic Web,Semantic Web 6
4406,4407,3851,149,Autonomous Robotics,Autonomous Robotics 47
4407,4408,4202,25,NLP,NLP 79
4408,4409,7744,18,Operating Systems,Operating Systems 22
4409,4410,7310,198,Semantic Web,Semantic Web 38
4410,4411,2226,65,Memory Analysis,Memory Analysis 3
4411,4412,3407,155,Human Computer Interaction,Human Computer Interaction 96
4412,4413,6512,55,Semantic Web,Semantic Web 100
4413,4414,2248,117,Containers,Containers 80
4414,4415,5048,136,CPU Analysis,CPU Analysis 100
4415,4416,3959,120,Machine Learning,Machine Learning 10
4416,4417,6976,167,Autonomous Robotics,Autonomous Robotics 66
4417,4418,2377,189,Autonomus Multi-Robot,Autonomus Multi-Robot 65
4418,4419,1586,106,Modelling,Modelling 97
4419,4420,5758,167,Autonomous Robotics,Autonomous Robotics 1
4420,4421,189,138,Machine Learning,Machine Learning 74
4421,4422,3794,153,Algorithms Analysis,Algorithms Analysis 88
4422,4423,6071,31,Compilers,Compilers 7
4423,4424,8208,31,Operating Systems,Operating Systems 52
4424,4425,2105,70,Cluster Computing,Cluster Computing 74
4425,4426,6233,182,NLP,NLP 6
4426,4427,2101,180,Autonomus Multi-Robot,Autonomus Multi-Robot 72
4427,4428,1036,123,Semantic Web,Semantic Web 93
4428,4429,1285,177,Compilers,Compilers 63
4429,4430,4750,11,Big Data,Big Data 91
4430,4431,1013,85,Autonomus Multi-Robot,Autonomus Multi-Robot 14
4431,4432,6733,173,Cluster Computing,Cluster Computing 20
4432,4433,1143,111,Memory Analysis,Memory Analysis 4
4433,4434,4867,136,CPU Analysis,CPU Analysis 55
4434,4435,2151,144,Animation,Animation 64
4435,4436,3132,140,NLP,NLP 1
4436,4437,164,189,Autonomus Multi-Robot,Autonomus Multi-Robot 36
4437,4438,7562,11,Big Data,Big Data 16
4438,4439,7840,76,Artifficial Intelligence,Artifficial Intelligence 15
4439,4440,9504,23,Drivers,Drivers 98
4440,4441,3076,7,Containers,Containers 54
4441,4442,9215,11,Containers,Containers 8
4442,4443,6558,40,NLP,NLP 67
4443,4444,4433,103,Human Computer Interaction,Human Computer Interaction 78
4444,4445,1360,110,Algorithms Analysis,Algorithms Analysis 48
4445,4446,2945,127,Compilers,Compilers 61
4446,4447,9688,12,Modelling,Modelling 70
4447,4448,1081,65,Memory Analysis,Memory Analysis 72
4448,4449,5301,77,Autonomus Multi-Robot,Autonomus Multi-Robot 13
4449,4450,2329,174,Autonomous Robotics,Autonomous Robotics 50
4450,4451,9112,30,Animation,Animation 78
4451,4452,5154,171,Autonomus Multi-Robot,Autonomus Multi-Robot 91
4452,4453,5669,44,Animation,Animation 63
4453,4454,5640,178,Autonomus Multi-Robot,Autonomus Multi-Robot 77
4454,4455,9601,85,Autonomus Multi-Robot,Autonomus Multi-Robot 8
4455,4456,4946,158,Modelling,Modelling 9
4456,4457,5855,49,Modelling,Modelling 76
4457,4458,7816,154,Human Computer Interaction,Human Computer Interaction 16
4458,4459,809,32,CPU Analysis,CPU Analysis 2
4459,4460,5479,105,Grid Computing,Grid Computing 52
4460,4461,1910,175,Machine Learning,Machine Learning 23
4461,4462,202,8,Algorithms Analysis,Algorithms Analysis 27
4462,4463,8495,14,Compilers,Compilers 79
4463,4464,5421,159,CPU Analysis,CPU Analysis 44
4464,4465,8245,166,Memory Analysis,Memory Analysis 61
4465,4466,892,151,Semantic Web,Semantic Web 33
4466,4467,7723,100,Memory Analysis,Memory Analysis 1
4467,4468,2504,33,Operating Systems,Operating Systems 88
4468,4469,862,163,Containers,Containers 96
4469,4470,9323,162,Compilers,Compilers 27
4470,4471,8595,165,Cluster Computing,Cluster Computing 68
4471,4472,4584,198,NLP,NLP 36
4472,4473,5356,54,Autonomus Multi-Robot,Autonomus Multi-Robot 73
4473,4474,8901,165,Cluster Computing,Cluster Computing 92
4474,4475,7772,160,Drivers,Drivers 41
4475,4476,7863,167,Autonomus Multi-Robot,Autonomus Multi-Robot 79
4476,4477,2973,89,Unity Games,Unity Games 38
4477,4478,7392,97,Modelling,Modelling 68
4478,4479,8678,23,Drivers,Drivers 88
4479,4480,9724,20,Unity Games,Unity Games 26
4480,4481,6870,196,Autonomous Robotics,Autonomous Robotics 52
4481,4482,2132,94,Semantic Web,Semantic Web 44
4482,4483,4927,115,Unity Games,Unity Games 19
4483,4484,7349,83,Memory Analysis,Memory Analysis 40
4484,4485,4117,168,Security,Security 32
4485,4486,1113,187,Autonomous Robotics,Autonomous Robotics 16
4486,4487,7826,57,Big Data,Big Data 63
4487,4488,1583,127,Drivers,Drivers 20
4488,4489,2273,1,Drivers,Drivers 76
4489,4490,2523,159,Memory Analysis,Memory Analysis 75
4490,4491,620,2,Machine Learning,Machine Learning 59
4491,4492,8412,150,Semantic Web,Semantic Web 86
4492,4493,1314,3,Operating Systems,Operating Systems 17
4493,4494,3151,65,CPU Analysis,CPU Analysis 7
4494,4495,9839,197,Algorithms Analysis,Algorithms Analysis 54
4495,4496,1686,138,Artifficial Intelligence,Artifficial Intelligence 23
4496,4497,771,12,Unity Games,Unity Games 1
4497,4498,2894,171,Autonomous Robotics,Autonomous Robotics 56
4498,4499,8334,59,Machine Learning,Machine Learning 20
4499,4500,5383,186,Operating Systems,Operating Systems 50
4500,4501,7126,9,CPU Analysis,CPU Analysis 27
4501,4502,2664,192,CPU Analysis,CPU Analysis 70
4502,4503,5170,197,Artifficial Intelligence,Artifficial Intelligence 67
4503,4504,7225,164,Algorithms Analysis,Algorithms Analysis 39
4504,4505,7985,109,Machine Learning,Machine Learning 29
4505,4506,7170,187,Autonomus Multi-Robot,Autonomus Multi-Robot 76
4506,4507,2623,55,NLP,NLP 7
4507,4508,6061,124,Autonomous Robotics,Autonomous Robotics 86
4508,4509,342,171,Autonomous Robotics,Autonomous Robotics 43
4509,4510,2311,122,Artifficial Intelligence,Artifficial Intelligence 66
4510,4511,1760,10,CPU Analysis,CPU Analysis 12
4511,4512,2914,77,Autonomous Robotics,Autonomous Robotics 54
4512,4513,1459,179,NLP,NLP 41
4513,4514,2093,29,Autonomus Multi-Robot,Autonomus Multi-Robot 86
4514,4515,8689,53,Cluster Computing,Cluster Computing 74
4515,4516,4363,140,Human Computer Interaction,Human Computer Interaction 3
4516,4517,8112,19,Animation,Animation 77
4517,4518,1483,95,Machine Learning,Machine Learning 46
4518,4519,4964,69,Drivers,Drivers 12
4519,4520,9485,26,CPU Analysis,CPU Analysis 53
4520,4521,5062,31,Compilers,Compilers 18
4521,4522,3848,96,Compilers,Compilers 100
4522,4523,4488,43,Security,Security 22
4523,4524,5318,165,Containers,Containers 65
4524,4525,3947,64,Autonomus Multi-Robot,Autonomus Multi-Robot 35
4525,4526,9973,29,Autonomus Multi-Robot,Autonomus Multi-Robot 68
4526,4527,5737,119,Human Computer Interaction,Human Computer Interaction 91
4527,4528,6516,189,Autonomus Multi-Robot,Autonomus Multi-Robot 45
4528,4529,3472,25,Semantic Web,Semantic Web 82
4529,4530,6535,53,Containers,Containers 1
4530,4531,9853,143,CPU Analysis,CPU Analysis 3
4531,4532,2145,176,Animation,Animation 3
4532,4533,8463,42,Memory Analysis,Memory Analysis 32
4533,4534,5912,177,Drivers,Drivers 81
4534,4535,6355,105,Cluster Computing,Cluster Computing 6
4535,4536,605,45,Security,Security 92
4536,4537,2380,81,Grid Computing,Grid Computing 73
4537,4538,1898,116,Human Computer Interaction,Human Computer Interaction 11
4538,4539,8989,5,Machine Learning,Machine Learning 62
4539,4540,563,101,NLP,NLP 2
4540,4541,7801,11,Containers,Containers 61
4541,4542,6790,118,Memory Analysis,Memory Analysis 10
4542,4543,2979,193,Operating Systems,Operating Systems 22
4543,4544,7178,105,Cluster Computing,Cluster Computing 25
4544,4545,7575,94,NLP,NLP 45
4545,4546,6719,196,Autonomous Robotics,Autonomous Robotics 81
4546,4547,9667,90,Operating Systems,Operating Systems 67
4547,4548,541,42,CPU Analysis,CPU Analysis 83
4548,4549,8923,125,Memory Analysis,Memory Analysis 94
4549,4550,9708,32,Memory Analysis,Memory Analysis 44
4550,4551,1956,12,Modelling,Modelling 65
4551,4552,6375,157,Human Computer Interaction,Human Computer Interaction 19
4552,4553,3700,50,Human Computer Interaction,Human Computer Interaction 67
4553,4554,7937,94,NLP,NLP 36
4554,4555,4442,72,Unity Games,Unity Games 41
4555,4556,1425,184,Cluster Computing,Cluster Computing 98
4556,4557,4470,168,Operating Systems,Operating Systems 100
4557,4558,1671,179,NLP,NLP 14
4558,4559,2627,96,Security,Security 83
4559,4560,8086,181,CPU Analysis,CPU Analysis 92
4560,4561,5036,111,CPU Analysis,CPU Analysis 23
4561,4562,7190,173,Big Data,Big Data 96
4562,4563,3603,42,Memory Analysis,Memory Analysis 65
4563,4564,2475,80,Artifficial Intelligence,Artifficial Intelligence 25
4564,4565,9378,48,Unity Games,Unity Games 76
4565,4566,3209,1,Operating Systems,Operating Systems 34
4566,4567,3039,87,NLP,NLP 48
4567,4568,4618,7,Containers,Containers 63
4568,4569,5636,70,Cluster Computing,Cluster Computing 84
4569,4570,2654,191,Modelling,Modelling 65
4570,4571,5959,174,Autonomous Robotics,Autonomous Robotics 19
4571,4572,1383,90,Security,Security 32
4572,4573,9605,79,Algorithms Analysis,Algorithms Analysis 36
4573,4574,9687,9,CPU Analysis,CPU Analysis 20
4574,4575,7383,95,Machine Learning,Machine Learning 72
4575,4576,6785,183,Artifficial Intelligence,Artifficial Intelligence 22
4576,4577,3357,45,Compilers,Compilers 4
4577,4578,9608,21,NLP,NLP 56
4578,4579,3427,40,Human Computer Interaction,Human Computer Interaction 49
4579,4580,8025,5,Algorithms Analysis,Algorithms Analysis 2
4580,4581,9812,58,Containers,Containers 6
4581,4582,1087,138,Algorithms Analysis,Algorithms Analysis 4
4582,4583,3754,109,Machine Learning,Machine Learning 96
4583,4584,5346,97,Modelling,Modelling 8
4584,4585,2754,90,Compilers,Compilers 89
4585,4586,895,93,Autonomous Robotics,Autonomous Robotics 60
4586,4587,6029,163,Cluster Computing,Cluster Computing 47
4587,4588,626,72,Unity Games,Unity Games 39
4588,4589,4687,23,Drivers,Drivers 98
4589,4590,483,36,Autonomus Multi-Robot,Autonomus Multi-Robot 41
4590,4591,2221,144,Unity Games,Unity Games 12
4591,4592,2548,174,Autonomus Multi-Robot,Autonomus Multi-Robot 47
4592,4593,4501,109,Algorithms Analysis,Algorithms Analysis 28
4593,4594,4428,85,Autonomus Multi-Robot,Autonomus Multi-Robot 63
4594,4595,3536,98,Human Computer Interaction,Human Computer Interaction 1
4595,4596,710,191,Animation,Animation 92
4596,4597,9521,158,Modelling,Modelling 84
4597,4598,2171,169,Autonomous Robotics,Autonomous Robotics 24
4598,4599,7171,128,NLP,NLP 83
4599,4600,8758,187,Autonomous Robotics,Autonomous Robotics 26
4600,4601,1665,186,Drivers,Drivers 46
4601,4602,4402,150,Human Computer Interaction,Human Computer Interaction 82
4602,4603,7285,130,Operating Systems,Operating Systems 99
4603,4604,9938,97,Animation,Animation 61
4604,4605,2604,30,Modelling,Modelling 38
4605,4606,1208,130,Compilers,Compilers 88
4606,4607,9047,108,Grid Computing,Grid Computing 73
4607,4608,7134,113,Operating Systems,Operating Systems 51
4608,4609,2434,46,Memory Analysis,Memory Analysis 19
4609,4610,8078,98,Semantic Web,Semantic Web 66
4610,4611,6568,183,Algorithms Analysis,Algorithms Analysis 1
4611,4612,5535,198,Semantic Web,Semantic Web 34
4612,4613,3375,185,Animation,Animation 74
4613,4614,9640,112,Autonomus Multi-Robot,Autonomus Multi-Robot 27
4614,4615,7239,32,CPU Analysis,CPU Analysis 82
4615,4616,872,156,Semantic Web,Semantic Web 92
4616,4617,2657,92,Autonomous Robotics,Autonomous Robotics 52
4617,4618,6800,196,Autonomous Robotics,Autonomous Robotics 41
4618,4619,6308,151,Human Computer Interaction,Human Computer Interaction 47
4619,4620,7060,137,Autonomous Robotics,Autonomous Robotics 68
4620,4621,9493,122,Algorithms Analysis,Algorithms Analysis 49
4621,4622,6605,28,Animation,Animation 10
4622,4623,7878,29,Autonomous Robotics,Autonomous Robotics 8
4623,4624,9639,35,Memory Analysis,Memory Analysis 89
4624,4625,1826,190,Human Computer Interaction,Human Computer Interaction 81
4625,4626,8460,80,Algorithms Analysis,Algorithms Analysis 67
4626,4627,316,97,Unity Games,Unity Games 98
4627,4628,5590,105,Grid Computing,Grid Computing 61
4628,4629,7718,86,Memory Analysis,Memory Analysis 11
4629,4630,3787,51,Unity Games,Unity Games 94
4630,4631,9340,165,Containers,Containers 7
4631,4632,3389,77,Autonomous Robotics,Autonomous Robotics 24
4632,4633,9046,63,Modelling,Modelling 97
4633,4634,7972,13,Security,Security 7
4634,4635,7901,16,Grid Computing,Grid Computing 100
4635,4636,733,69,Operating Systems,Operating Systems 48
4636,4637,4614,46,Memory Analysis,Memory Analysis 39
4637,4638,3803,180,Autonomous Robotics,Autonomous Robotics 64
4638,4639,3836,85,Autonomous Robotics,Autonomous Robotics 61
4639,4640,3203,128,NLP,NLP 88
4640,4641,5199,194,Big Data,Big Data 92
4641,4642,5379,77,Autonomous Robotics,Autonomous Robotics 72
4642,4643,6908,44,Unity Games,Unity Games 66
4643,4644,6178,13,Operating Systems,Operating Systems 53
4644,4645,9501,150,Human Computer Interaction,Human Computer Interaction 2
4645,4646,4129,198,Human Computer Interaction,Human Computer Interaction 18
4646,4647,7540,76,Machine Learning,Machine Learning 71
4647,4648,6075,8,Artifficial Intelligence,Artifficial Intelligence 78
4648,4649,487,163,Grid Computing,Grid Computing 7
4649,4650,95,143,Memory Analysis,Memory Analysis 57
4650,4651,9890,54,Autonomous Robotics,Autonomous Robotics 70
4651,4652,6271,69,Operating Systems,Operating Systems 31
4652,4653,9703,191,Modelling,Modelling 67
4653,4654,4220,194,Grid Computing,Grid Computing 5
4654,4655,6459,140,NLP,NLP 31
4655,4656,3797,163,Containers,Containers 65
4656,4657,7272,80,Artifficial Intelligence,Artifficial Intelligence 93
4657,4658,7066,99,Autonomous Robotics,Autonomous Robotics 35
4658,4659,3091,10,CPU Analysis,CPU Analysis 84
4659,4660,8498,110,Machine Learning,Machine Learning 35
4660,4661,2781,127,Drivers,Drivers 65
4661,4662,8442,189,Autonomus Multi-Robot,Autonomus Multi-Robot 41
4662,4663,4726,139,Human Computer Interaction,Human Computer Interaction 14
4663,4664,8681,162,Security,Security 95
4664,4665,8535,127,Operating Systems,Operating Systems 10
4665,4666,9145,62,Autonomous Robotics,Autonomous Robotics 77
4666,4667,6892,39,Drivers,Drivers 2
4667,4668,5773,70,Cluster Computing,Cluster Computing 98
4668,4669,5190,183,Machine Learning,Machine Learning 36
4669,4670,1278,85,Autonomus Multi-Robot,Autonomus Multi-Robot 41
4670,4671,7706,11,Containers,Containers 96
4671,4672,6616,23,Operating Systems,Operating Systems 99
4672,4673,5353,164,Machine Learning,Machine Learning 54
4673,4674,4432,22,NLP,NLP 10
4674,4675,9200,71,Artifficial Intelligence,Artifficial Intelligence 62
4675,4676,4156,155,Human Computer Interaction,Human Computer Interaction 51
4676,4677,4833,90,Drivers,Drivers 92
4677,4678,217,142,Drivers,Drivers 48
4678,4679,7693,110,Algorithms Analysis,Algorithms Analysis 43
4679,4680,925,147,Algorithms Analysis,Algorithms Analysis 50
4680,4681,6159,85,Autonomous Robotics,Autonomous Robotics 49
4681,4682,5871,40,Human Computer Interaction,Human Computer Interaction 83
4682,4683,4329,60,Autonomous Robotics,Autonomous Robotics 59
4683,4684,3148,154,Human Computer Interaction,Human Computer Interaction 44
4684,4685,6700,41,Animation,Animation 84
4685,4686,335,107,Memory Analysis,Memory Analysis 50
4686,4687,5596,114,Cluster Computing,Cluster Computing 45
4687,4688,8181,155,Semantic Web,Semantic Web 9
4688,4689,7233,69,Compilers,Compilers 94
4689,4690,5759,101,Human Computer Interaction,Human Computer Interaction 55
4690,4691,6040,86,CPU Analysis,CPU Analysis 71
4691,4692,4644,139,Semantic Web,Semantic Web 39
4692,4693,3330,87,Human Computer Interaction,Human Computer Interaction 36
4693,4694,8250,63,Unity Games,Unity Games 79
4694,4695,9564,153,Algorithms Analysis,Algorithms Analysis 44
4695,4696,9854,147,Machine Learning,Machine Learning 36
4696,4697,9983,151,Human Computer Interaction,Human Computer Interaction 78
4697,4698,3817,125,Memory Analysis,Memory Analysis 61
4698,4699,2992,4,Compilers,Compilers 47
4699,4700,839,15,Unity Games,Unity Games 69
4700,4701,8533,103,NLP,NLP 73
4701,4702,572,105,Big Data,Big Data 32
4702,4703,5329,127,Operating Systems,Operating Systems 6
4703,4704,3045,79,Artifficial Intelligence,Artifficial Intelligence 85
4704,4705,6808,116,Human Computer Interaction,Human Computer Interaction 96
4705,4706,9540,71,Machine Learning,Machine Learning 74
4706,4707,4942,151,Human Computer Interaction,Human Computer Interaction 33
4707,4708,8578,57,Containers,Containers 1
4708,4709,7951,163,Grid Computing,Grid Computing 97
4709,4710,116,86,Memory Analysis,Memory Analysis 75
4710,4711,3927,97,Unity Games,Unity Games 27
4711,4712,4502,62,Autonomus Multi-Robot,Autonomus Multi-Robot 88
4712,4713,5348,9,Memory Analysis,Memory Analysis 89
4713,4714,6486,180,Autonomous Robotics,Autonomous Robotics 49
4714,4715,1392,73,Algorithms Analysis,Algorithms Analysis 84
4715,4716,4293,102,CPU Analysis,CPU Analysis 97
4716,4717,7602,80,Artifficial Intelligence,Artifficial Intelligence 77
4717,4718,2606,38,NLP,NLP 75
4718,4719,1378,31,Operating Systems,Operating Systems 64
4719,4720,2611,1,Drivers,Drivers 20
4720,4721,3539,152,NLP,NLP 85
4721,4722,530,49,Animation,Animation 5
4722,4723,6715,111,CPU Analysis,CPU Analysis 28
4723,4724,8671,129,Big Data,Big Data 82
4724,4725,8164,84,CPU Analysis,CPU Analysis 14
4725,4726,4882,139,Semantic Web,Semantic Web 97
4726,4727,8929,37,CPU Analysis,CPU Analysis 15
4727,4728,1827,116,Human Computer Interaction,Human Computer Interaction 88
4728,4729,5321,81,Cluster Computing,Cluster Computing 80
4729,4730,4418,159,CPU Analysis,CPU Analysis 27
4730,4731,1150,99,Autonomus Multi-Robot,Autonomus Multi-Robot 51
4731,4732,8838,169,Autonomus Multi-Robot,Autonomus Multi-Robot 98
4732,4733,2178,19,Animation,Animation 49
4733,4734,1084,156,Semantic Web,Semantic Web 53
4734,4735,472,154,Semantic Web,Semantic Web 58
4735,4736,7585,189,Autonomous Robotics,Autonomous Robotics 21
4736,4737,3003,68,Human Computer Interaction,Human Computer Interaction 99
4737,4738,8470,4,Drivers,Drivers 19
4738,4739,1673,170,CPU Analysis,CPU Analysis 51
4739,4740,2140,46,Memory Analysis,Memory Analysis 37
4740,4741,1270,50,Human Computer Interaction,Human Computer Interaction 15
4741,4742,904,79,Artifficial Intelligence,Artifficial Intelligence 18
4742,4743,8485,174,Autonomous Robotics,Autonomous Robotics 24
4743,4744,8066,24,Cluster Computing,Cluster Computing 63
4744,4745,9321,127,Drivers,Drivers 93
4745,4746,4755,86,CPU Analysis,CPU Analysis 15
4746,4747,398,74,Artifficial Intelligence,Artifficial Intelligence 99
4747,4748,8823,92,Autonomus Multi-Robot,Autonomus Multi-Robot 65
4748,4749,5352,91,NLP,NLP 2
4749,4750,8089,14,Compilers,Compilers 11
4750,4751,976,39,Security,Security 20
4751,4752,5961,138,Algorithms Analysis,Algorithms Analysis 6
4752,4753,5790,79,Machine Learning,Machine Learning 59
4753,4754,7457,140,Human Computer Interaction,Human Computer Interaction 20
4754,4755,7800,158,Animation,Animation 58
4755,4756,5809,4,Compilers,Compilers 10
4756,4757,1715,176,Unity Games,Unity Games 94
4757,4758,1731,47,Compilers,Compilers 71
4758,4759,2694,60,Autonomous Robotics,Autonomous Robotics 55
4759,4760,7116,50,Semantic Web,Semantic Web 51
4760,4761,3811,186,Compilers,Compilers 22
4761,4762,7165,85,Autonomous Robotics,Autonomous Robotics 20
4762,4763,99,65,CPU Analysis,CPU Analysis 96
4763,4764,1201,128,Semantic Web,Semantic Web 45
4764,4765,3778,141,CPU Analysis,CPU Analysis 100
4765,4766,9260,199,Animation,Animation 46
4766,4767,8352,30,Unity Games,Unity Games 19
4767,4768,9957,178,Autonomous Robotics,Autonomous Robotics 100
4768,4769,2672,22,NLP,NLP 8
4769,4770,1246,8,Artifficial Intelligence,Artifficial Intelligence 77
4770,4771,903,14,Compilers,Compilers 15
4771,4772,2071,29,Autonomus Multi-Robot,Autonomus Multi-Robot 83
4772,4773,8212,11,Big Data,Big Data 93
4773,4774,4521,180,Autonomus Multi-Robot,Autonomus Multi-Robot 3
4774,4775,5851,190,NLP,NLP 63
4775,4776,8117,147,Machine Learning,Machine Learning 63
4776,4777,1582,72,Modelling,Modelling 31
4777,4778,852,186,Operating Systems,Operating Systems 77
4778,4779,3771,83,Memory Analysis,Memory Analysis 8
4779,4780,6632,178,Autonomous Robotics,Autonomous Robotics 63
4780,4781,611,163,Cluster Computing,Cluster Computing 87
4781,4782,8801,95,Algorithms Analysis,Algorithms Analysis 64
4782,4783,4576,92,Autonomus Multi-Robot,Autonomus Multi-Robot 62
4783,4784,1933,92,Autonomus Multi-Robot,Autonomus Multi-Robot 5
4784,4785,5371,156,NLP,NLP 33
4785,4786,2055,64,Autonomus Multi-Robot,Autonomus Multi-Robot 85
4786,4787,2460,116,NLP,NLP 58
4787,4788,4139,30,Modelling,Modelling 99
4788,4789,1468,161,Animation,Animation 37
4789,4790,4535,3,Drivers,Drivers 67
4790,4791,9538,54,Autonomus Multi-Robot,Autonomus Multi-Robot 44
4791,4792,9172,45,Drivers,Drivers 4
4792,4793,4810,180,Autonomous Robotics,Autonomous Robotics 49
4793,4794,8642,96,Security,Security 1
4794,4795,9327,170,Memory Analysis,Memory Analysis 23
4795,4796,4714,116,Semantic Web,Semantic Web 99
4796,4797,4135,35,Memory Analysis,Memory Analysis 15
4797,4798,8822,194,Big Data,Big Data 95
4798,4799,7209,123,Semantic Web,Semantic Web 41
4799,4800,4990,199,Unity Games,Unity Games 40
4800,4801,2837,177,Security,Security 80
4801,4802,3071,197,Artifficial Intelligence,Artifficial Intelligence 1
4802,4803,3938,186,Security,Security 78
4803,4804,1000,105,Grid Computing,Grid Computing 25
4804,4805,4642,33,Operating Systems,Operating Systems 3
4805,4806,1621,82,Grid Computing,Grid Computing 68
