,Id,Student_id,Professor_id,Area,Title
4663,4664,942,163,Grid Computing,Grid Computing 1
4664,4665,7163,90,Security,Security 74
4665,4666,3105,174,Autonomus Multi-Robot,Autonomus Multi-Robot 51
4666,4667,911,127,Security,Security 5
4667,4668,2806,101,Semantic Web,Semantic Web 26
4668,4669,25,46,Memory Analysis,Memory Analysis 43
4669,4670,3044,174,Autonomous Robotics,Autonomous Robotics 55
4670,4671,128,178,Autonomus Multi-Robot,Autonomus Multi-Robot 57
4671,4672,2447,3,Compilers,Compilers 14
4672,4673,8181,56,Autonomus Multi-Robot,Autonomus Multi-Robot 89
4673,4674,9497,158,Modelling,Modelling 51
4674,4675,7971,117,Big Data,Big Data 5
4675,4676,8143,188,Memory Analysis,Memory Analysis 46
4676,4677,5852,128,Semantic Web,Semantic Web 48
4677,4678,139,130,Security,Security 53
4678,4679,2597,147,Algorithms Analysis,Algorithms Analysis 3
4679,4680,352,87,Semantic Web,Semantic Web 58
4680,4681,8560,151,NLP,NLP 21
4681,4682,1674,87,Human Computer Interaction,Human Computer Interaction 13
4682,4683,8321,151,Human Computer Interaction,Human Computer Interaction 2
4683,4684,7645,122,Algorithms Analysis,Algorithms Analysis 24
4684,4685,8161,54,Autonomus Multi-Robot,Autonomus Multi-Robot 33
4685,4686,4362,121,Artifficial Intelligence,Artifficial Intelligence 7
4686,4687,9328,194,Big Data,Big Data 69
4687,4688,9521,105,Cluster Computing,Cluster Computing 9
4688,4689,2650,196,Autonomus Multi-Robot,Autonomus Multi-Robot 75
4689,4690,842,196,Autonomus Multi-Robot,Autonomus Multi-Robot 75
4690,4691,8194,66,Autonomous Robotics,Autonomous Robotics 78
4691,4692,3175,115,Unity Games,Unity Games 33
4692,4693,1206,93,Autonomus Multi-Robot,Autonomus Multi-Robot 74
4693,4694,8691,121,Artifficial Intelligence,Artifficial Intelligence 77
4694,4695,2455,146,Compilers,Compilers 14
4695,4696,3280,194,Grid Computing,Grid Computing 85
4696,4697,6420,139,Semantic Web,Semantic Web 77
4697,4698,8824,99,Autonomous Robotics,Autonomous Robotics 98
4698,4699,8128,86,CPU Analysis,CPU Analysis 30
4699,4700,1791,118,Memory Analysis,Memory Analysis 70
4700,4701,6491,28,Animation,Animation 77
4701,4702,4414,74,Algorithms Analysis,Algorithms Analysis 90
4702,4703,9457,170,Memory Analysis,Memory Analysis 5
4703,4704,8893,82,Containers,Containers 81
4704,4705,197,190,NLP,NLP 44
4705,4706,5642,184,Big Data,Big Data 58
4706,4707,9003,132,Operating Systems,Operating Systems 67
4707,4708,7537,19,Modelling,Modelling 6
4708,4709,6630,146,Drivers,Drivers 66
4709,4710,4940,111,CPU Analysis,CPU Analysis 89
4710,4711,4733,96,Security,Security 90
4711,4712,2274,107,CPU Analysis,CPU Analysis 43
4712,4713,3911,58,Containers,Containers 32
4713,4714,4288,20,Modelling,Modelling 98
4714,4715,1881,198,NLP,NLP 67
4715,4716,7395,18,Drivers,Drivers 87
4716,4717,7086,142,Compilers,Compilers 9
4717,4718,8650,181,CPU Analysis,CPU Analysis 92
4718,4719,1870,172,Machine Learning,Machine Learning 99
4719,4720,5335,195,CPU Analysis,CPU Analysis 53
4720,4721,6776,22,Human Computer Interaction,Human Computer Interaction 79
4721,4722,8386,23,Drivers,Drivers 34
4722,4723,8950,72,Modelling,Modelling 94
4723,4724,9126,177,Compilers,Compilers 70
4724,4725,630,26,CPU Analysis,CPU Analysis 2
4725,4726,3808,40,Human Computer Interaction,Human Computer Interaction 18
4726,4727,7011,192,Memory Analysis,Memory Analysis 26
4727,4728,6757,83,Memory Analysis,Memory Analysis 70
4728,4729,2335,43,Security,Security 70
4729,4730,1915,159,CPU Analysis,CPU Analysis 69
4730,4731,2195,123,Human Computer Interaction,Human Computer Interaction 79
4731,4732,4195,170,CPU Analysis,CPU Analysis 22
4732,4733,6365,174,Autonomus Multi-Robot,Autonomus Multi-Robot 68
4733,4734,8709,50,Human Computer Interaction,Human Computer Interaction 48
4734,4735,355,2,Artifficial Intelligence,Artifficial Intelligence 27
4735,4736,1576,141,CPU Analysis,CPU Analysis 72
4736,4737,2769,97,Unity Games,Unity Games 2
4737,4738,4413,58,Cluster Computing,Cluster Computing 97
4738,4739,162,58,Containers,Containers 70
4739,4740,3940,193,Security,Security 81
4740,4741,4019,82,Cluster Computing,Cluster Computing 42
4741,4742,6403,172,Artifficial Intelligence,Artifficial Intelligence 79
4742,4743,8730,121,Artifficial Intelligence,Artifficial Intelligence 5
4743,4744,8991,57,Big Data,Big Data 97
4744,4745,8107,12,Unity Games,Unity Games 34
4745,4746,5338,7,Grid Computing,Grid Computing 15
4746,4747,5903,154,Semantic Web,Semantic Web 35
4747,4748,6788,68,NLP,NLP 17
4748,4749,9786,147,Artifficial Intelligence,Artifficial Intelligence 74
4749,4750,7630,126,Memory Analysis,Memory Analysis 54
4750,4751,5589,85,Autonomous Robotics,Autonomous Robotics 65
4751,4752,1982,16,Containers,Containers 57
4752,4753,580,110,Artifficial Intelligence,Artifficial Intelligence 49
4753,4754,1418,72,Animation,Animation 36
4754,4755,4823,33,Operating Systems,Operating Systems 75
4755,4756,8678,126,CPU Analysis,CPU Analysis 84
4756,4757,4891,169,Autonomous Robotics,Autonomous Robotics 66
4757,4758,2527,69,Security,Security 21
4758,4759,1583,5,Machine Learning,Machine Learning 22
4759,4760,7785,101,Human Computer Interaction,Human Computer Interaction 85
4760,4761,9017,37,CPU Analysis,CPU Analysis 96
4761,4762,199,92,Autonomus Multi-Robot,Autonomus Multi-Robot 66
4762,4763,4785,63,Modelling,Modelling 84
4763,4764,2940,131,Autonomus Multi-Robot,Autonomus Multi-Robot 4
4764,4765,3266,19,Unity Games,Unity Games 7
4765,4766,1442,45,Security,Security 39
4766,4767,1228,168,Operating Systems,Operating Systems 3
4767,4768,6978,113,Compilers,Compilers 3
4768,4769,291,132,Operating Systems,Operating Systems 39
4769,4770,7564,36,Autonomus Multi-Robot,Autonomus Multi-Robot 1
4770,4771,4369,35,CPU Analysis,CPU Analysis 40
4771,4772,815,13,Operating Systems,Operating Systems 67
4772,4773,2282,76,Machine Learning,Machine Learning 37
4773,4774,6802,71,Machine Learning,Machine Learning 5
4774,4775,5196,175,Artifficial Intelligence,Artifficial Intelligence 74
4775,4776,4519,19,Animation,Animation 89
4776,4777,7294,66,Autonomous Robotics,Autonomous Robotics 88
4777,4778,7000,22,Human Computer Interaction,Human Computer Interaction 82
4778,4779,830,198,Human Computer Interaction,Human Computer Interaction 84
4779,4780,5187,125,Memory Analysis,Memory Analysis 64
4780,4781,886,117,Cluster Computing,Cluster Computing 58
4781,4782,3538,143,CPU Analysis,CPU Analysis 97
4782,4783,3650,60,Autonomous Robotics,Autonomous Robotics 34
4783,4784,9881,5,Machine Learning,Machine Learning 13
4784,4785,2206,114,Containers,Containers 19
4785,4786,8117,168,Compilers,Compilers 48
4786,4787,7149,63,Animation,Animation 73
4787,4788,9212,25,Human Computer Interaction,Human Computer Interaction 79
4788,4789,3754,157,Human Computer Interaction,Human Computer Interaction 40
4789,4790,8711,185,Modelling,Modelling 79
4790,4791,2616,1,Drivers,Drivers 14
4791,4792,3269,47,Operating Systems,Operating Systems 79
4792,4793,3243,45,Drivers,Drivers 8
4793,4794,9116,135,Compilers,Compilers 82
4794,4795,6666,68,NLP,NLP 77
4795,4796,2639,155,Semantic Web,Semantic Web 85
4796,4797,5455,172,Machine Learning,Machine Learning 97
4797,4798,3242,196,Autonomus Multi-Robot,Autonomus Multi-Robot 36
4798,4799,2689,57,Big Data,Big Data 55
4799,4800,3993,187,Autonomous Robotics,Autonomous Robotics 91
4800,4801,614,52,Semantic Web,Semantic Web 58
4801,4802,7940,129,Big Data,Big Data 17
4802,4803,8430,74,Artifficial Intelligence,Artifficial Intelligence 79
4803,4804,3577,177,Security,Security 64
4804,4805,1312,86,Memory Analysis,Memory Analysis 76
4805,4806,9002,145,Algorithms Analysis,Algorithms Analysis 30
4806,4807,5078,103,Semantic Web,Semantic Web 14
4807,4808,4591,36,Autonomous Robotics,Autonomous Robotics 1
4808,4809,9984,39,Compilers,Compilers 22
4809,4810,1324,37,Memory Analysis,Memory Analysis 62
4810,4811,9782,194,Cluster Computing,Cluster Computing 43
4811,4812,8897,118,Memory Analysis,Memory Analysis 79
4812,4813,3498,16,Big Data,Big Data 57
4813,4814,201,59,Artifficial Intelligence,Artifficial Intelligence 76
4814,4815,6227,31,Operating Systems,Operating Systems 15
4815,4816,962,168,Operating Systems,Operating Systems 95
4816,4817,8243,3,Operating Systems,Operating Systems 8
4817,4818,6384,42,Memory Analysis,Memory Analysis 57
4818,4819,3540,115,Animation,Animation 28
4819,4820,1797,136,CPU Analysis,CPU Analysis 64
4820,4821,6713,128,Human Computer Interaction,Human Computer Interaction 62
4821,4822,1978,119,NLP,NLP 78
4822,4823,7541,45,Operating Systems,Operating Systems 6
4823,4824,4268,109,Algorithms Analysis,Algorithms Analysis 51
4824,4825,8820,177,Drivers,Drivers 70
4825,4826,8759,51,Unity Games,Unity Games 2
4826,4827,617,20,Animation,Animation 40
4827,4828,584,42,Memory Analysis,Memory Analysis 58
4828,4829,1347,101,Semantic Web,Semantic Web 21
4829,4830,6340,29,Autonomous Robotics,Autonomous Robotics 42
4830,4831,2105,14,Drivers,Drivers 78
4831,4832,9636,98,Semantic Web,Semantic Web 11
4832,4833,9455,33,Drivers,Drivers 16
4833,4834,4917,200,Autonomous Robotics,Autonomous Robotics 2
4834,4835,7694,188,Memory Analysis,Memory Analysis 62
4835,4836,8649,113,Drivers,Drivers 42
4836,4837,6465,129,Grid Computing,Grid Computing 12
4837,4838,637,66,Autonomous Robotics,Autonomous Robotics 51
4838,4839,5853,42,CPU Analysis,CPU Analysis 73
4839,4840,6685,72,Modelling,Modelling 61
4840,4841,6059,48,Modelling,Modelling 72
4841,4842,8876,43,Compilers,Compilers 36
4842,4843,1851,32,Memory Analysis,Memory Analysis 12
4843,4844,7291,150,Semantic Web,Semantic Web 90
4844,4845,1692,193,Compilers,Compilers 73
4845,4846,1556,191,Unity Games,Unity Games 87
4846,4847,6404,187,Autonomous Robotics,Autonomous Robotics 100
4847,4848,1633,95,Machine Learning,Machine Learning 54
4848,4849,2747,149,Autonomus Multi-Robot,Autonomus Multi-Robot 66
4849,4850,4320,17,Grid Computing,Grid Computing 93
4850,4851,2297,33,Compilers,Compilers 61
4851,4852,7551,168,Operating Systems,Operating Systems 49
4852,4853,9614,113,Security,Security 8
4853,4854,990,148,Artifficial Intelligence,Artifficial Intelligence 8
4854,4855,783,30,Animation,Animation 45
4855,4856,8982,52,Human Computer Interaction,Human Computer Interaction 37
4856,4857,6299,124,Autonomus Multi-Robot,Autonomus Multi-Robot 31
4857,4858,5374,88,NLP,NLP 82
4858,4859,4797,50,NLP,NLP 91
4859,4860,5517,8,Algorithms Analysis,Algorithms Analysis 86
4860,4861,9502,64,Autonomus Multi-Robot,Autonomus Multi-Robot 83
4861,4862,5404,60,Autonomus Multi-Robot,Autonomus Multi-Robot 85
4862,4863,5115,174,Autonomous Robotics,Autonomous Robotics 72
4863,4864,1204,98,Semantic Web,Semantic Web 40
4864,4865,1782,70,Grid Computing,Grid Computing 33
4865,4866,449,166,Memory Analysis,Memory Analysis 40
4866,4867,2726,173,Containers,Containers 49
4867,4868,9016,36,Autonomous Robotics,Autonomous Robotics 58
4868,4869,2904,63,Unity Games,Unity Games 50
4869,4870,9047,142,Operating Systems,Operating Systems 19
4870,4871,1728,91,Human Computer Interaction,Human Computer Interaction 91
4871,4872,2431,32,Memory Analysis,Memory Analysis 79
4872,4873,9887,105,Containers,Containers 16
4873,4874,79,43,Security,Security 67
4874,4875,493,100,CPU Analysis,CPU Analysis 17
4875,4876,1740,65,Memory Analysis,Memory Analysis 58
4876,4877,1328,54,Autonomus Multi-Robot,Autonomus Multi-Robot 23
4877,4878,6051,7,Containers,Containers 62
4878,4879,1688,98,Semantic Web,Semantic Web 31
4879,4880,3590,153,Machine Learning,Machine Learning 9
4880,4881,9645,23,Operating Systems,Operating Systems 67
4881,4882,4445,97,Modelling,Modelling 1
4882,4883,6571,88,Human Computer Interaction,Human Computer Interaction 99
4883,4884,5958,43,Drivers,Drivers 28
4884,4885,6735,161,Unity Games,Unity Games 64
4885,4886,9359,14,Security,Security 58
4886,4887,392,13,Drivers,Drivers 74
4887,4888,9115,44,Modelling,Modelling 54
4888,4889,3389,48,Modelling,Modelling 70
4889,4890,4827,73,Algorithms Analysis,Algorithms Analysis 100
4890,4891,7833,54,Autonomus Multi-Robot,Autonomus Multi-Robot 12
4891,4892,5918,11,Cluster Computing,Cluster Computing 2
4892,4893,1307,179,Human Computer Interaction,Human Computer Interaction 97
4893,4894,7025,136,Memory Analysis,Memory Analysis 96
4894,4895,9693,130,Drivers,Drivers 57
4895,4896,8788,192,CPU Analysis,CPU Analysis 77
4896,4897,4341,85,Autonomous Robotics,Autonomous Robotics 94
4897,4898,5128,179,Semantic Web,Semantic Web 56
4898,4899,7452,125,Memory Analysis,Memory Analysis 31
4899,4900,5177,97,Modelling,Modelling 29
4900,4901,8410,137,Autonomous Robotics,Autonomous Robotics 54
4901,4902,5599,38,Human Computer Interaction,Human Computer Interaction 63
4902,4903,3288,102,CPU Analysis,CPU Analysis 46
4903,4904,965,122,Algorithms Analysis,Algorithms Analysis 87
4904,4905,4817,75,Compilers,Compilers 92
4905,4906,645,171,Autonomus Multi-Robot,Autonomus Multi-Robot 38
4906,4907,8596,169,Autonomus Multi-Robot,Autonomus Multi-Robot 45
4907,4908,589,136,CPU Analysis,CPU Analysis 13
4908,4909,5437,74,Artifficial Intelligence,Artifficial Intelligence 27
4909,4910,5238,16,Containers,Containers 37
4910,4911,3284,16,Containers,Containers 91
4911,4912,5638,28,Animation,Animation 31
4912,4913,2792,146,Drivers,Drivers 16
4913,4914,1327,169,Autonomous Robotics,Autonomous Robotics 44
4914,4915,4273,89,Unity Games,Unity Games 61
4915,4916,5309,38,NLP,NLP 29
4916,4917,6827,93,Autonomus Multi-Robot,Autonomus Multi-Robot 39
4917,4918,8717,147,Algorithms Analysis,Algorithms Analysis 59
4918,4919,9961,190,NLP,NLP 76
4919,4920,6350,132,Operating Systems,Operating Systems 62
4920,4921,3197,69,Compilers,Compilers 56
4921,4922,1614,32,Memory Analysis,Memory Analysis 66
4922,4923,4551,61,Machine Learning,Machine Learning 73
4923,4924,5769,3,Compilers,Compilers 98
4924,4925,3327,50,Human Computer Interaction,Human Computer Interaction 22
4925,4926,7371,119,NLP,NLP 3
4926,4927,1417,156,NLP,NLP 16
4927,4928,926,94,NLP,NLP 9
4928,4929,1190,44,Unity Games,Unity Games 15
4929,4930,5102,41,Animation,Animation 5
4930,4931,761,117,Grid Computing,Grid Computing 31
4931,4932,3348,56,Autonomus Multi-Robot,Autonomus Multi-Robot 78
4932,4933,2727,178,Autonomus Multi-Robot,Autonomus Multi-Robot 6
4933,4934,1378,18,Operating Systems,Operating Systems 78
4934,4935,4912,169,Autonomus Multi-Robot,Autonomus Multi-Robot 27
4935,4936,2590,40,Semantic Web,Semantic Web 52
4936,4937,5053,174,Autonomus Multi-Robot,Autonomus Multi-Robot 99
4937,4938,9707,61,Algorithms Analysis,Algorithms Analysis 39
4938,4939,2485,130,Operating Systems,Operating Systems 34
4939,4940,2204,127,Security,Security 75
4940,4941,3295,33,Compilers,Compilers 100
4941,4942,9674,189,Autonomous Robotics,Autonomous Robotics 16
4942,4943,7245,150,Semantic Web,Semantic Web 72
4943,4944,715,20,Animation,Animation 31
4944,4945,3180,143,CPU Analysis,CPU Analysis 34
4945,4946,619,140,NLP,NLP 64
4946,4947,8150,168,Compilers,Compilers 44
4947,4948,8231,175,Algorithms Analysis,Algorithms Analysis 54
4948,4949,8615,174,Autonomous Robotics,Autonomous Robotics 15
4949,4950,2736,5,Machine Learning,Machine Learning 43
4950,4951,299,193,Drivers,Drivers 81
4951,4952,1259,27,Autonomus Multi-Robot,Autonomus Multi-Robot 16
4952,4953,4562,185,Unity Games,Unity Games 12
4953,4954,6178,134,Memory Analysis,Memory Analysis 77
4954,4955,231,134,Memory Analysis,Memory Analysis 89
4955,4956,509,47,Drivers,Drivers 78
4956,4957,9956,63,Animation,Animation 90
4957,4958,8308,168,Security,Security 73
4958,4959,2469,1,Operating Systems,Operating Systems 71
4959,4960,441,105,Containers,Containers 85
4960,4961,4990,24,Cluster Computing,Cluster Computing 28
4961,4962,3365,132,Compilers,Compilers 99
4962,4963,9540,152,Human Computer Interaction,Human Computer Interaction 19
4963,4964,6097,143,Memory Analysis,Memory Analysis 93
4964,4965,2344,99,Autonomous Robotics,Autonomous Robotics 84
4965,4966,6405,62,Autonomous Robotics,Autonomous Robotics 44
4966,4967,5538,97,Unity Games,Unity Games 58
4967,4968,3487,200,Autonomus Multi-Robot,Autonomus Multi-Robot 82
4968,4969,4489,39,Compilers,Compilers 18
4969,4970,6027,197,Machine Learning,Machine Learning 92
4970,4971,4053,110,Algorithms Analysis,Algorithms Analysis 38
4971,4972,915,159,Memory Analysis,Memory Analysis 55
4972,4973,62,37,Memory Analysis,Memory Analysis 89
4973,4974,245,46,CPU Analysis,CPU Analysis 32
4974,4975,4301,164,Artifficial Intelligence,Artifficial Intelligence 4
4975,4976,3777,38,Human Computer Interaction,Human Computer Interaction 41
4976,4977,3332,50,Human Computer Interaction,Human Computer Interaction 25
4977,4978,1398,73,Artifficial Intelligence,Artifficial Intelligence 9
4978,4979,6426,130,Compilers,Compilers 22
4979,4980,3479,62,Autonomus Multi-Robot,Autonomus Multi-Robot 79
4980,4981,9584,1,Drivers,Drivers 8
4981,4982,1921,110,Machine Learning,Machine Learning 100
4982,4983,1673,104,Semantic Web,Semantic Web 85
4983,4984,7609,136,CPU Analysis,CPU Analysis 23
4984,4985,1918,44,Modelling,Modelling 50
4985,4986,1156,44,Modelling,Modelling 13
4986,4987,1826,197,Machine Learning,Machine Learning 98
4987,4988,1200,171,Autonomous Robotics,Autonomous Robotics 58
4988,4989,3414,34,Algorithms Analysis,Algorithms Analysis 55
4989,4990,9666,126,Memory Analysis,Memory Analysis 78
4990,4991,3737,6,Algorithms Analysis,Algorithms Analysis 8
4991,4992,6942,172,Machine Learning,Machine Learning 16
4992,4993,1976,175,Artifficial Intelligence,Artifficial Intelligence 16
4993,4994,8543,127,Security,Security 81
4994,4995,1174,17,Cluster Computing,Cluster Computing 21
4995,4996,5472,191,Animation,Animation 96
4996,4997,774,50,NLP,NLP 88
4997,4998,3998,125,CPU Analysis,CPU Analysis 60
4998,4999,1531,78,Autonomus Multi-Robot,Autonomus Multi-Robot 33
4999,5000,1493,199,Unity Games,Unity Games 16
5000,5001,9282,26,Memory Analysis,Memory Analysis 72
5001,5002,7856,84,CPU Analysis,CPU Analysis 37
5002,5003,6188,192,CPU Analysis,CPU Analysis 86
5003,5004,3608,43,Compilers,Compilers 83
5004,5005,7552,123,Human Computer Interaction,Human Computer Interaction 64
5005,5006,5434,187,Autonomous Robotics,Autonomous Robotics 34
5006,5007,3706,115,Unity Games,Unity Games 72
5007,5008,8668,74,Machine Learning,Machine Learning 9
5008,5009,1690,108,Grid Computing,Grid Computing 92
5009,5010,7888,151,Human Computer Interaction,Human Computer Interaction 85
5010,5011,336,34,Artifficial Intelligence,Artifficial Intelligence 33
5011,5012,1804,60,Autonomus Multi-Robot,Autonomus Multi-Robot 93
5012,5013,804,69,Operating Systems,Operating Systems 15
5013,5014,2373,104,Human Computer Interaction,Human Computer Interaction 53
5014,5015,8930,167,Autonomus Multi-Robot,Autonomus Multi-Robot 39
5015,5016,2259,145,Machine Learning,Machine Learning 100
5016,5017,4426,13,Security,Security 73
5017,5018,9531,83,Memory Analysis,Memory Analysis 33
5018,5019,7194,131,Autonomous Robotics,Autonomous Robotics 48
5019,5020,7984,147,Algorithms Analysis,Algorithms Analysis 89
5020,5021,9290,194,Grid Computing,Grid Computing 48
5021,5022,3416,176,Unity Games,Unity Games 89
5022,5023,6092,48,Unity Games,Unity Games 53
5023,5024,6133,132,Drivers,Drivers 27
5024,5025,8833,150,Semantic Web,Semantic Web 39
5025,5026,9762,52,Human Computer Interaction,Human Computer Interaction 16
5026,5027,7380,189,Autonomus Multi-Robot,Autonomus Multi-Robot 97
5027,5028,3793,149,Autonomous Robotics,Autonomous Robotics 21
5028,5029,5955,80,Artifficial Intelligence,Artifficial Intelligence 57
5029,5030,2327,8,Artifficial Intelligence,Artifficial Intelligence 76
5030,5031,2859,120,Algorithms Analysis,Algorithms Analysis 11
5031,5032,554,24,Big Data,Big Data 42
5032,5033,1479,156,Human Computer Interaction,Human Computer Interaction 44
5033,5034,5483,96,Operating Systems,Operating Systems 72
5034,5035,9988,48,Animation,Animation 75
5035,5036,8777,10,Memory Analysis,Memory Analysis 56
5036,5037,4599,33,Drivers,Drivers 85
5037,5038,5174,88,NLP,NLP 61
5038,5039,738,59,Artifficial Intelligence,Artifficial Intelligence 40
5039,5040,5877,83,Memory Analysis,Memory Analysis 45
5040,5041,8478,93,Autonomus Multi-Robot,Autonomus Multi-Robot 35
5041,5042,8190,27,Autonomous Robotics,Autonomous Robotics 95
5042,5043,1025,183,Algorithms Analysis,Algorithms Analysis 38
5043,5044,7877,98,Human Computer Interaction,Human Computer Interaction 14
5044,5045,3467,175,Algorithms Analysis,Algorithms Analysis 16
5045,5046,5757,172,Algorithms Analysis,Algorithms Analysis 39
5046,5047,147,31,Compilers,Compilers 40
5047,5048,7209,126,Memory Analysis,Memory Analysis 21
5048,5049,3830,60,Autonomus Multi-Robot,Autonomus Multi-Robot 90
5049,5050,809,129,Grid Computing,Grid Computing 52
5050,5051,3769,155,Human Computer Interaction,Human Computer Interaction 15
5051,5052,1569,46,Memory Analysis,Memory Analysis 62
5052,5053,3690,104,Human Computer Interaction,Human Computer Interaction 81
5053,5054,6935,64,Autonomous Robotics,Autonomous Robotics 99
5054,5055,1866,61,Machine Learning,Machine Learning 46
5055,5056,2049,26,Memory Analysis,Memory Analysis 47
5056,5057,7162,76,Artifficial Intelligence,Artifficial Intelligence 11
5057,5058,7871,166,CPU Analysis,CPU Analysis 77
5058,5059,905,154,NLP,NLP 75
5059,5060,9343,160,Operating Systems,Operating Systems 42
5060,5061,1392,44,Animation,Animation 78
5061,5062,9071,2,Artifficial Intelligence,Artifficial Intelligence 67
5062,5063,2720,129,Containers,Containers 49
5063,5064,8238,163,Cluster Computing,Cluster Computing 62
5064,5065,8830,162,Operating Systems,Operating Systems 49
5065,5066,4637,167,Autonomus Multi-Robot,Autonomus Multi-Robot 78
5066,5067,854,153,Algorithms Analysis,Algorithms Analysis 32
5067,5068,9544,152,Semantic Web,Semantic Web 58
5068,5069,9890,114,Cluster Computing,Cluster Computing 53
5069,5070,2746,157,Semantic Web,Semantic Web 4
5070,5071,4686,138,Machine Learning,Machine Learning 58
5071,5072,4924,71,Machine Learning,Machine Learning 91
5072,5073,6589,176,Unity Games,Unity Games 18
5073,5074,640,16,Grid Computing,Grid Computing 100
5074,5075,7265,41,Animation,Animation 56
5075,5076,5816,74,Machine Learning,Machine Learning 94
5076,5077,788,182,NLP,NLP 88
5077,5078,606,83,Memory Analysis,Memory Analysis 34
5078,5079,9435,99,Autonomus Multi-Robot,Autonomus Multi-Robot 2
5079,5080,3912,94,NLP,NLP 77
5080,5081,7755,7,Cluster Computing,Cluster Computing 71
5081,5082,8359,157,Semantic Web,Semantic Web 19
5082,5083,6408,68,Semantic Web,Semantic Web 32
5083,5084,3158,28,Modelling,Modelling 30
5084,5085,435,127,Operating Systems,Operating Systems 38
5085,5086,9361,107,CPU Analysis,CPU Analysis 6
5086,5087,2000,98,Human Computer Interaction,Human Computer Interaction 45
5087,5088,7215,24,Containers,Containers 27
5088,5089,6996,59,Machine Learning,Machine Learning 64
5089,5090,2238,11,Cluster Computing,Cluster Computing 33
5090,5091,7023,29,Autonomous Robotics,Autonomous Robotics 51
5091,5092,3394,2,Machine Learning,Machine Learning 17
5092,5093,1170,117,Containers,Containers 80
5093,5094,2714,155,NLP,NLP 82
5094,5095,2654,179,NLP,NLP 76
5095,5096,6770,157,NLP,NLP 37
5096,5097,3400,39,Compilers,Compilers 53
5097,5098,2483,96,Security,Security 89
5098,5099,6790,155,Human Computer Interaction,Human Computer Interaction 8
5099,5100,620,56,Autonomous Robotics,Autonomous Robotics 84
5100,5101,6479,165,Cluster Computing,Cluster Computing 37
5101,5102,3594,133,Semantic Web,Semantic Web 95
5102,5103,8330,157,Semantic Web,Semantic Web 26
5103,5104,5234,8,Artifficial Intelligence,Artifficial Intelligence 32
5104,5105,8857,130,Operating Systems,Operating Systems 1
5105,5106,6983,18,Security,Security 96
5106,5107,3275,133,Semantic Web,Semantic Web 57
5107,5108,4380,162,Operating Systems,Operating Systems 33
5108,5109,7969,27,Autonomous Robotics,Autonomous Robotics 86
5109,5110,1902,162,Compilers,Compilers 58
5110,5111,1555,94,Semantic Web,Semantic Web 86
5111,5112,1612,99,Autonomous Robotics,Autonomous Robotics 86
5112,5113,4359,64,Autonomus Multi-Robot,Autonomus Multi-Robot 44
5113,5114,1476,69,Drivers,Drivers 87
5114,5115,7643,124,Autonomus Multi-Robot,Autonomus Multi-Robot 83
5115,5116,4276,12,Unity Games,Unity Games 64
5116,5117,611,39,Compilers,Compilers 95
5117,5118,5579,16,Grid Computing,Grid Computing 46
5118,5119,4225,197,Algorithms Analysis,Algorithms Analysis 32
5119,5120,8997,145,Machine Learning,Machine Learning 38
5120,5121,7753,171,Autonomus Multi-Robot,Autonomus Multi-Robot 15
5121,5122,8193,122,Algorithms Analysis,Algorithms Analysis 92
5122,5123,8488,40,NLP,NLP 35
5123,5124,3455,10,Memory Analysis,Memory Analysis 9
5124,5125,7213,155,NLP,NLP 46
5125,5126,6968,47,Compilers,Compilers 70
5126,5127,9393,157,NLP,NLP 74
5127,5128,2010,157,Semantic Web,Semantic Web 39
5128,5129,7618,85,Autonomus Multi-Robot,Autonomus Multi-Robot 51
5129,5130,6034,55,Semantic Web,Semantic Web 21
5130,5131,1451,60,Autonomous Robotics,Autonomous Robotics 45
5131,5132,9400,80,Machine Learning,Machine Learning 56
5132,5133,1912,192,CPU Analysis,CPU Analysis 84
5133,5134,6369,106,Modelling,Modelling 45
5134,5135,8775,168,Compilers,Compilers 84
5135,5136,9118,174,Autonomus Multi-Robot,Autonomus Multi-Robot 36
5136,5137,3646,91,NLP,NLP 96
5137,5138,5024,187,Autonomus Multi-Robot,Autonomus Multi-Robot 25
5138,5139,2250,66,Autonomous Robotics,Autonomous Robotics 22
5139,5140,5830,96,Security,Security 58
5140,5141,4499,16,Big Data,Big Data 83
5141,5142,5313,196,Autonomous Robotics,Autonomous Robotics 56
5142,5143,4864,187,Autonomous Robotics,Autonomous Robotics 78
5143,5144,6386,58,Big Data,Big Data 28
5144,5145,9948,35,Memory Analysis,Memory Analysis 28
5145,5146,8532,87,NLP,NLP 58
5146,5147,819,22,Semantic Web,Semantic Web 48
5147,5148,2890,169,Autonomus Multi-Robot,Autonomus Multi-Robot 8
5148,5149,256,37,Memory Analysis,Memory Analysis 31
5149,5150,8085,54,Autonomus Multi-Robot,Autonomus Multi-Robot 47
5150,5151,9357,8,Machine Learning,Machine Learning 61
5151,5152,2563,28,Animation,Animation 13
5152,5153,4933,118,Memory Analysis,Memory Analysis 62
5153,5154,2229,35,CPU Analysis,CPU Analysis 62
5154,5155,4625,149,Autonomus Multi-Robot,Autonomus Multi-Robot 26
5155,5156,3723,13,Operating Systems,Operating Systems 35
5156,5157,9659,56,Autonomus Multi-Robot,Autonomus Multi-Robot 29
5157,5158,2871,60,Autonomous Robotics,Autonomous Robotics 32
5158,5159,1844,70,Containers,Containers 44
